Tweet_Length,Tweet_Date,UserName,Full_Tweets,Tweet_Links,at_word,Mention_Count
32,2023-01-24 20:17:08+00:00,bluebuffalo, hmmm are you naughty,httpNone,TheSantoni,1
140,2023-01-24 20:15:04+00:00,bluebuffalo, hi  reach out to us via dm or open the app and from the home page  click the blue     in the upper ri,https://t.co/d4xvDyLfg1,schnoodleDo,1
41,2023-01-24 20:14:46+00:00,bluebuffalo, thank you my bestie bella,httpNone,BellaBengalCat,1
32,2023-01-24 20:14:29+00:00,bluebuffalo, thank you vinny  ,httpNone,MyKittyVinnie,1
42,2023-01-24 20:11:45+00:00,bluebuffalo, hi skylar  you are a beauty ,httpNone,_plishy_,1
36,2023-01-24 20:01:24+00:00,bluebuffalo, oooo thanks ellie  ,httpNone,missellie_kitty,1
57,2023-01-24 20:01:13+00:00,bluebuffalo, thank you drew  that is the highest compliment,httpNone,DrewTica1,1
51,2023-01-24 19:57:13+00:00,bluebuffalo, thank you paul   you are my   1 man,httpNone,swagmastarpaul,1
39,2023-01-24 19:56:56+00:00,bluebuffalo, ya but yours are coole,httpNone,JacksonTheHuski,1
60,2023-01-24 19:50:29+00:00,bluebuffalo, oughe   thanks so much friend  i like you  ,httpNone,JacksonTheHuski,1
47,2023-01-24 19:49:58+00:00,bluebuffalo, i love him   what is his name ,httpNone,280charthoughts,1
44,2023-01-24 19:49:44+00:00,bluebuffalo, thank you tigger  love you  ,httpNone,GingerLoafTigs,1
32,2023-01-24 19:49:34+00:00,bluebuffalo, eeeeeee i like you,httpNone,gudboidomino,1
98,2023-01-24 19:43:59+00:00,bluebuffalo,for national compliment day i would just like you to know that i think you are so nice and good,httpNone,,0
48,2023-01-24 14:23:51+00:00,bluebuffalo, no   in literature and psychology  ,httpNone,sweefpotato,1
40,2023-01-24 14:23:17+00:00,bluebuffalo, oh hello prettiest kitty  ,httpNone,poppy_and_co,1
27,2023-01-24 14:23:01+00:00,bluebuffalo, ay ya ya  ,httpNone,BinkleBonkleBoy,1
37,2023-01-24 14:22:51+00:00,bluebuffalo, yes   so big and nice,httpNone,stinkyboibarry,1
27,2023-01-24 05:01:18+00:00,bluebuffalo, love u too ,httpNone,LeoTheSweetBoy,1
32,2023-01-24 01:48:21+00:00,bluebuffalo, hello my friend,httpNone,aspookykitten,1
58,2023-01-24 01:47:17+00:00,bluebuffalo, i am not sure his name   he never told me,httpNone,Bad_Babette,1
38,2023-01-24 01:13:05+00:00,bluebuffalo, i love you ripken    ,httpNone,flippiefloppies,1
33,2023-01-24 01:12:37+00:00,bluebuffalo, love you bestie  ,httpNone,swagmastarpaul,1
47,2023-01-23 21:47:50+00:00,bluebuffalo, ladies unite     hi friends    ,httpNone,dumplingisacat,1
33,2023-01-23 21:47:17+00:00,bluebuffalo, i will ask him      ,httpNone,MolieKatKat,1
57,2023-01-23 21:37:40+00:00,bluebuffalo, hi pollyyy     btw im always in my lotr era,httpNone,mitskistufff,1
42,2023-01-23 21:22:51+00:00,bluebuffalo, oughe thanks friend    ,httpNone,IngeborgRakvag,1
20,2023-01-23 21:02:35+00:00,bluebuffalo, hi bestie  ,httpNone,piskxie,1
30,2023-01-23 21:02:24+00:00,bluebuffalo, he he he hehe,httpNone,BriocheDelivers,1
140,2023-02-09 17:38:21+00:00,DiamondPetFood, catphotos that altered our brain chemistry  thanks for sharing    mark l   angela n  and grady m  sr,https://t.co/STj4vC3G2i,BengalsMeggy,1
130,2023-02-09 00:45:05+00:00,DiamondPetFood,worried about your dogs bad breath  check out our blog to learn if it could be a sign of kidney disease ,https://t.co/tXFEupIi6u,,0
28,2023-02-07 19:30:41+00:00,DiamondPetFood, hi floof ,httpNone,danielscottmyer,1
140,2023-02-07 18:41:05+00:00,DiamondPetFood, dentalhealthmonth is the perfect time to learn about the signs of gum disease in your pet and how to prevent it  c,https://t.co/hsf43OlUkf,,0
27,2023-02-07 18:00:46+00:00,DiamondPetFood, oh no  a flerkin ,httpNone,RobWorst,1
138,2023-02-06 16:30:10+00:00,DiamondPetFood,we are interrupting your regularly scheduled feed to give you a double boop opportunity    erin d  on facebook,https://t.co/xPpk7DP2Ex,,0
60,2023-02-06 14:27:31+00:00,DiamondPetFood, willow deserves all of the butt scritchies  ,httpNone,BengalsMeggy,1
29,2023-02-06 14:25:46+00:00,DiamondPetFood, 10 10 yawn ,httpNone,CroasdaleSteve,1
22,2023-02-06 14:21:09+00:00,DiamondPetFood,,httpNone,tarotbyjennifer,1
101,2023-02-05 19:51:05+00:00,DiamondPetFood,this was moxies face when she realized tomorrow is  monday    elizabeth g ,https://t.co/5HHlAMiw0o,,0
61,2023-02-04 15:34:10+00:00,DiamondPetFood,being this cute is a full time job ,https://t.co/Nqu8i8RdJi,,0
25,2023-02-03 22:18:31+00:00,DiamondPetFood, twins ,httpNone,NooneBladesmith,1
20,2023-02-03 22:15:42+00:00,DiamondPetFood, we agree ,httpNone,DonnaG423,1
120,2023-02-03 18:41:05+00:00,DiamondPetFood,daisy would like you to tell her she is a good girl  do not worry  she will wait    spencer c ,https://t.co/dUNZnvlVCI,,0
91,2023-02-02 17:38:06+00:00,DiamondPetFood,reply and let us know what your pets favorite love language is ,https://t.co/aL9AeCFyXL,,0
95,2023-02-02 15:15:43+00:00,DiamondPetFood, hi terri  that is pawsome  thanks so much for being a loyal diamond pet foods fan ,httpNone,TerriHorat,1
85,2023-02-01 19:43:05+00:00,DiamondPetFood, raise the woof  thank you for being a loyal diamond pet foods fan ,httpNone,GreenMo72429984,1
105,2023-02-01 19:23:16+00:00,DiamondPetFood, hi stacey  we re so fur tunate  thanks to you and your pup for choosing diamond pet foods ,httpNone,AvonStaceys,1
83,2023-02-01 17:00:25+00:00,DiamondPetFood,pov  the dentist just told you to  open wide     janna c ,https://t.co/Oy9cvOkdCp,,0
140,2023-01-31 21:57:06+00:00,DiamondPetFood,if you find that your pet is sleeping the day away even more than usual  there might be a reason  check out our blo,https://t.co/cXRfPYMgwL,,0
91,2023-01-31 15:16:45+00:00,DiamondPetFood, we cannot speak to hondos exact breed  but we think that is a good guess ,httpNone,TrevorrowRobert,1
132,2023-01-30 21:44:05+00:00,DiamondPetFood,could intestinal parasites be contributing to your pets sensitive stomach  check out our blog to find out ,https://t.co/btkanMDjBE,,0
54,2023-01-30 21:32:27+00:00,DiamondPetFood, she is looking quite fetching today ,httpNone,BookerBetzaida,1
113,2023-01-30 21:28:09+00:00,DiamondPetFood, hi dean  it is our pleasure  thank you to you and your fur friend for choosing diamond pet foods ,httpNone,NeoThomist81,1
34,2023-01-30 21:16:52+00:00,DiamondPetFood, thanks lincoln ,httpNone,JaneNel34178882,1
35,2023-01-30 21:14:31+00:00,DiamondPetFood, we could not agree more ,httpNone,DreTop1a,1
59,2023-01-30 21:04:57+00:00,DiamondPetFood, do not worry  we have enough boops to go around ,httpNone,rutzbl81,1
140,2023-01-30 20:53:21+00:00,DiamondPetFood, we are sorry to hear this  we  along with others in the food industry  are faced with the reality o,https://t.co/q8S8msrgbP,TrevorrowRobert,1
37,2023-01-30 20:49:36+00:00,DiamondPetFood, mozart is pawsome ,httpNone,adriana81259324,1
65,2023-01-30 20:41:51+00:00,DiamondPetFood, curtis sounds like he was a pawsome companion ,httpNone,fayekutschman1,1
23,2023-01-30 20:33:49+00:00,DiamondPetFood, adorable ,httpNone,PhillipRCW,1
140,2023-01-30 20:33:16+00:00,DiamondPetFood, those ears are adorable  while giving credit to you  we would like to re share this photo on our page,https://t.co/Es2VsOZ1IX,pappaweb77,1
26,2023-01-30 20:28:17+00:00,DiamondPetFood, what a cutie ,httpNone,Tsuchan27,1
140,2023-01-30 20:19:43+00:00,DiamondPetFood, what a cutie  while giving credit to you  we would like to re share this photo on our page  please vis,https://t.co/yUinOM9JF0,emagine2024,1
36,2023-01-30 20:14:38+00:00,DiamondPetFood, they are adorable ,httpNone,InTheHighlands,1
140,2023-01-30 20:14:05+00:00,DiamondPetFood, hi jennifer  thanks for choosing diamond pet foods  while giving credit to you  we would like to r,https://t.co/yBMz0rAPJJ,Jennifer4coffee,1
22,2023-01-30 20:12:03+00:00,DiamondPetFood, cute ,httpNone,gery_bastiani,1
140,2023-01-30 19:22:47+00:00,DiamondPetFood, it is a combo  while giving credit to you  we would like to reshare this photo on our page  please,https://t.co/JelEq248zj,BallyhooFiber,1
109,2023-01-30 18:19:06+00:00,DiamondPetFood,tuckers  monday face is a perfect representation of how we are feeling    tom k ,https://t.co/MhjNSUMOEg,,0
55,2023-01-29 23:21:15+00:00,DiamondPetFood,did someone say  walk  ,https://t.co/94pgBL0TAO,,0
53,2023-01-28 23:19:05+00:00,DiamondPetFood,the cats are in charge now ,https://t.co/pyfDpFoRgo,,0
140,2023-01-27 22:44:17+00:00,DiamondPetFood, hi  thanks for reaching out  we do not make a soft kibble cat food at this time  however  you are welcome to,https://t.co/87LcaRgO8a,423gray,1
27,2023-01-27 22:09:12+00:00,DiamondPetFood, very boopable ,httpNone,MissJawlz,1
137,2023-01-27 16:04:43+00:00,DiamondPetFood, hi randi  we are happy to hear you have found your fur ever home  thanks for being part of the diamond pet foods family ,httpNone,Randi_gowithGod,1
89,2023-01-27 15:59:32+00:00,DiamondPetFood, how wonderful  thanks so much for being a loyal diamond pet foods fan ,httpNone,TrevorrowRobert,1
19,2023-01-27 15:57:03+00:00,DiamondPetFood, boop ,httpNone,Gardengal312,1
36,2023-01-27 15:56:10+00:00,DiamondPetFood, that smile is contagious ,httpNone,lesafy7,1
25,2023-01-27 15:54:31+00:00,DiamondPetFood, adorable ,httpNone,BengalsMeggy,1
49,2023-01-27 15:50:18+00:00,DiamondPetFood, aw  we are glad samson blessed your feed ,httpNone,laluz2,1
54,2023-01-27 15:49:55+00:00,DiamondPetFood, thanks for support diamond pet foods  chuck ,httpNone,opreroll,1
139,2023-01-27 14:42:00+00:00,DiamondPetFood,the dogs to do list today  10 a m    diamond dog food for breakfast 12 p m    power nap 2 p m    squirrel watch,https://t.co/Amxa1OfHJS,,0
44,2023-01-26 23:17:05+00:00,DiamondPetFood,the eyes say it all ,https://t.co/iB5GO448YR,,0
27,2023-01-25 20:18:25+00:00,DiamondPetFood, what an angel ,httpNone,LamboSpur,1
140,2023-01-25 20:18:08+00:00,DiamondPetFood, we are obsessed with echos ears  while giving credit to you  we would like to re share this photo on,https://t.co/EiWIrmychI,AjadeanPiper,1
140,2023-01-25 20:16:41+00:00,DiamondPetFood, hi michael  while giving credit to you  we would like to re share this photo on our page  is that okay,https://t.co/8t6vzNvoQS,LivelydogX,1
96,2023-01-25 19:46:57+00:00,DiamondPetFood, we cannot speak to the specific breed but we are going with super cute fluff ball,httpNone,HuxleySoma,1
91,2023-01-25 19:43:13+00:00,DiamondPetFood, we cannot be sure of this pups breed but we are going with  cuteness overload  ,httpNone,FlaTesla,1
128,2023-01-24 22:54:31+00:00,DiamondPetFood,how does your cat know you are talking to them  check out our blog to find out ,https://t.co/ETSPdli91f,,0
37,2023-01-24 17:49:31+00:00,DiamondPetFood, happy exploring  cash ,httpNone,azbannonposse,1
51,2023-01-24 17:49:08+00:00,DiamondPetFood, thank you for blessing us  duke ,httpNone,CaptainFlorida7,1
52,2023-01-24 17:46:42+00:00,DiamondPetFood, what a nice nose you have  mac  boop ,httpNone,PNWfarmer1888,1
22,2023-01-24 17:46:27+00:00,DiamondPetFood, hi luka  ,httpNone,DesignWitty,1
139,2023-01-24 17:45:10+00:00,DiamondPetFood,today is  changeapetslifeday  a great way to change a pets life is through adoption  check out our blog for a,https://t.co/KpukQ0HaP4,,0
28,2023-01-24 17:39:47+00:00,DiamondPetFood, hi spooner ,httpNone,VictoriaH1962,1
54,2023-01-24 17:34:01+00:00,DiamondPetFood, ty for blessing us with this photo ,httpNone,DScheible0110,1
49,2023-01-24 17:33:36+00:00,DiamondPetFood, shiny coats are our expertise ,httpNone,SarahTheWoodDuk,1
34,2023-01-24 17:32:08+00:00,DiamondPetFood, you re totally paw some ,httpNone,TCinKC82,1
34,2023-01-24 17:30:25+00:00,DiamondPetFood, aw  these two are pawsome ,httpNone,Csysel,1
37,2023-01-24 17:30:08+00:00,DiamondPetFood, they are just chillin ,httpNone,tlarson1957,1
120,2023-01-24 16:59:14+00:00,DiamondPetFood, pawsome  we are happy to hear your pups are thriving  thanks for being part of the diamond pet foods family ,httpNone,JennaFogg1,1
46,2023-01-24 16:53:32+00:00,DiamondPetFood, indeed  your pup is very handsome ,httpNone,Wldcd_life,1
87,2023-01-24 16:51:02+00:00,DiamondPetFood, hi ellie  you are very cute  we hope the sunbathing is treating you well ,httpNone,RonEddy12,1
144,2023-01-23 23:16:05+00:00,DiamondPetFood,cami may is fueled by our diamond pro89 beef  pork   ancient grains formula for adult dogs  learn why she loves it,https://t.co/UAtLSjDYLP,,0
144,2023-01-23 17:20:00+00:00,DiamondPetFood, you are not alone  talking helps  please call the 988 suicide   crisis lifeline by dialing 988 to re,https://t.co/m8zkoq0ml4,UrMom79505639,1
105,2023-01-22 23:12:05+00:00,DiamondPetFood, dogsoftwitter  meet hondo  he is 100  pure floof and a good boy    tricia r ,https://t.co/HQ23nQmU80,,0
114,2023-01-21 23:11:05+00:00,DiamondPetFood,jupiter is looking fierce this  caturday  reply with a photo of your cat    melanie m ,https://t.co/pPlUF4bJNH,,0
139,2023-01-20 23:11:06+00:00,DiamondPetFood,this pup loves our diamond naturals adult dog lamb meal and rice formula  and we think yours might too  check,https://t.co/NUe3wVgZER,,0
107,2023-01-19 23:09:05+00:00,DiamondPetFood,have you ever seen a more boopable nose  rt to give echo a boop    christina p ,https://t.co/FGxsgMOt1l,,0
29,2023-01-18 23:08:05+00:00,DiamondPetFood,,https://t.co/6T24OXETXh,,0
124,2023-01-18 20:50:57+00:00,DiamondPetFood, thanks so much for the recommendation  we re so fur tunate to have you as part of the diamond pet foods family ,httpNone,fdm_pgold,1
139,2023-01-18 15:00:02+00:00,DiamondPetFood, diamond pet foods formula  you re welcome to reach out to our product specialists  they can be reached,https://t.co/wAVyB8iW8R,FinnUnreal,1
140,2023-01-18 14:59:40+00:00,DiamondPetFood, and global sources  as pet owners  we understand how important it is to find the right food for your pe,https://t.co/3UzdnJMdmA,FinnUnreal,1
140,2023-01-18 14:59:10+00:00,DiamondPetFood, we are excited to hear about your interest in diamond pet foods  we are family owned  and because of th,https://t.co/uIXkQtPKT7,FinnUnreal,1
39,2023-01-17 21:58:50+00:00,DiamondPetFood, hi cleo   you are pawsome ,httpNone,WILLDYE4U,1
44,2023-01-17 21:58:29+00:00,DiamondPetFood, the line is out the door ,httpNone,JamesHuntingto7,1
49,2023-01-17 21:52:25+00:00,DiamondPetFood,  these two look so comfy ,httpNone,andersm31 emmatalks_,2
122,2023-01-17 18:04:06+00:00,DiamondPetFood,check out our blog for some tips on walking your dog in winter weather ,https://t.co/1ttASdMYkr,,0
57,2023-01-16 23:08:21+00:00,DiamondPetFood,they just will not leave us alone ,https://t.co/0v1fdwVePt,,0
45,2023-01-16 22:13:58+00:00,DiamondPetFood, it is the paw placement for us ,httpNone,alfis_david,1
140,2023-01-16 22:09:22+00:00,DiamondPetFood, these two are adorable   while giving credit to you  we would like to re share this photo on our pa,https://t.co/Pip9KblXQP,bruce_stauffer,1
140,2023-01-15 19:31:06+00:00,DiamondPetFood,it is  nationalhatday  so buddy wanted to show off his new look  reply and let him know how good he looks    kamra,https://t.co/7BCdOU2lwg,,0
120,2023-01-14 19:00:09+00:00,DiamondPetFood,samson just wanted you to know that you are doing great and he believes in you    lauren k ,https://t.co/0t2GdPnYx9,,0
57,2023-01-13 22:10:07+00:00,DiamondPetFood, thanks for being part of the diamond family ,httpNone,fdm_pgold,1
140,2023-01-13 18:53:06+00:00,DiamondPetFood,benelli likes to start his morning with fresh air and a bucket of diamond pet foods    benelli the texangsp on in,https://t.co/KInwFgt5BM,,0
65,2023-01-12 19:28:47+00:00,DiamondPetFood, thanks for being part of the diamond pet foods family ,httpNone,Ms_Worf,1
31,2023-01-12 14:49:07+00:00,DiamondPetFood,,https://t.co/tlVzO8cvvx,,0
140,2023-01-11 23:28:05+00:00,DiamondPetFood,does your pet suffer from skin problems like folliculitis  check out our blog to learn about this condition and wha,https://t.co/TB6zPON8ra,,0
140,2023-01-10 17:33:05+00:00,DiamondPetFood,does your cat have a tendency to scratch things they are not supposed to  check out our blog to learn how to  untrai,https://t.co/g04wDGhuJw,,0
135,2023-01-09 18:15:09+00:00,DiamondPetFood, dogsoftwitter  meet greyson  he is waiting for you to reply and let him know what a good boy he is    dawn s ,https://t.co/ZnF5Mwkqss,,0
97,2023-01-08 19:54:00+00:00,DiamondPetFood,needing a new cat food for the new year  check out our formula finder ,https://t.co/MT5GsFDgNj,,0
140,2023-01-07 18:31:05+00:00,DiamondPetFood,do not mind rocket he was just reading up on the benefits of diamond naturals dog food  check it out for yourself,https://t.co/MyhEAtEA8q,,0
71,2023-01-06 18:34:11+00:00,DiamondPetFood,if napping was a career  we would be the ceo ,https://t.co/e2PbwZI31v,,0
38,2023-01-05 19:46:31+00:00,DiamondPetFood, we will take one of each ,httpNone,papahaha2,1
30,2023-01-05 19:46:07+00:00,DiamondPetFood, the pretzel twist  ,httpNone,65steveyb,1
88,2023-01-05 19:45:06+00:00,DiamondPetFood, we are getting a  classic twist with sprinkles  vibe from this position ,httpNone,BengalsMeggy,1
52,2023-01-05 19:39:36+00:00,DiamondPetFood, a sample platter   that is the best kind ,httpNone,aineduck97,1
34,2023-01-05 15:15:58+00:00,DiamondPetFood, you are pawsome ,httpNone,BengalsMeggy,1
81,2023-01-05 14:23:05+00:00,DiamondPetFood,kiki is a certified professional napper    rachael g ,https://t.co/ymHAjq3iwZ,,0
84,2023-01-04 18:29:20+00:00,DiamondPetFood,reply and let us know which type of  loaf your cat is ,https://t.co/suApyRZiBM,,0
36,2023-01-04 15:28:46+00:00,DiamondPetFood, it s just a fur mality ,httpNone,Kmeaynder,1
129,2023-01-04 01:28:05+00:00,DiamondPetFood,a new year means new challenges  check out our blog for 1 2 tips to keep your pet healthy this year ,https://t.co/9G7VRF5LE9,,0
140,2023-01-03 19:03:04+00:00,DiamondPetFood, lady shadow is serving all the cute karma  while giving credit to you  we would like to re share this,https://t.co/Hevylxbvro,BengalsMeggy,1
139,2023-01-03 18:53:01+00:00,DiamondPetFood, we are in love  while giving credit to you  we would like to reshare this photo on our page  please,https://t.co/uat7U9CgJl,kerry47373391,1
27,2023-01-02 18:19:05+00:00,DiamondPetFood,,https://t.co/IBqeLDBTae,,0
63,2023-01-01 19:54:05+00:00,DiamondPetFood,new years resolutions  those can wait ,https://t.co/CLy2SfxqaM,,0
59,2022-12-31 21:24:05+00:00,DiamondPetFood,if  karma was a cat    anna m ,https://t.co/8T3MOGwLnZ,,0
112,2022-12-31 17:29:05+00:00,DiamondPetFood,it is the thought that counts  right  what would your cats new years resolutions be ,https://t.co/57JPyATpAT,,0
71,2022-12-30 21:25:00+00:00,DiamondPetFood,what was your favorite memory with your pet this year  let us know ,httpNone,,0
83,2022-12-30 21:23:05+00:00,DiamondPetFood,sparkle is the main character   catsoftwitter   lauryn r ,https://t.co/66udSma8Bj,,0
85,2022-12-29 21:24:05+00:00,DiamondPetFood,when the tongue is out  but it is not tuesday    alyssa c ,https://t.co/28sklMCthh,,0
139,2022-12-29 18:42:00+00:00,DiamondPetFood, sharing is caring  while giving credit to you  we would like to re share this photo on our page  please,https://t.co/RIGoSNFdeN,Kmeaynder,1
32,2022-12-29 18:41:13+00:00,DiamondPetFood, they are adorable ,httpNone,wisewolves,1
62,2022-12-29 18:40:53+00:00,DiamondPetFood, snuggle sessions are to be taken very seriously ,httpNone,wisewolves,1
27,2022-12-29 15:26:15+00:00,DiamondPetFood, what a cutie ,httpNone,BengalsMeggy,1
140,2022-12-29 14:46:06+00:00,DiamondPetFood,congratulations to our final superfan sweepstakes december winner  teddy  this adventurous companion loves spend,https://t.co/pihpiEgGAN,,0
25,2022-12-28 21:48:31+00:00,DiamondPetFood, adorable ,httpNone,LovemALL00,1
70,2022-12-28 21:47:56+00:00,DiamondPetFood, awwww  looks like a snuggly time  thanks for sharing ,httpNone,felixjackoliver,1
25,2022-12-28 17:31:12+00:00,DiamondPetFood,,https://t.co/1nXgAA6N6P,,0
139,2022-12-27 21:22:05+00:00,DiamondPetFood,if there is one thing olive and zero know how to do  it is nap  reply with a photo of your pet napping    nancy,https://t.co/KD7alAnpXP,,0
140,2022-12-27 18:48:33+00:00,DiamondPetFood, jason thank you for reaching out to us directly  we are passionate about providing quality  safe food,https://t.co/0RKK0SbJw4,JasonRumph,1
140,2022-12-27 15:26:05+00:00,DiamondPetFood,ever wondered what your veterinarian does at your pet s annual checkup and why they do it  check out our blog to fi,https://t.co/Nt5WxBrz0C,,0
54,2022-12-26 21:22:05+00:00,DiamondPetFood,1 like   1 boop   kennedy h ,https://t.co/uIXBBTmB46,,0
140,2022-12-26 17:35:05+00:00,DiamondPetFood,santa paws made this dogs wish come true  check out the formula ,https://t.co/hNhdkB3Gnb,,0
73,2022-12-25 21:25:00+00:00,DiamondPetFood,what was your pets favorite gift this year  reply and let us know ,httpNone,,0
120,2022-12-25 21:22:05+00:00,DiamondPetFood,pov  you are waiting for your parents to say it is time to open gifts    jschmitz83 on instagram,https://t.co/SNjNgBJcMT,,0
120,2022-12-24 21:21:05+00:00,DiamondPetFood,that feeling when you get a new blanket for christmas    charlie whelans world on instagram,https://t.co/6oQjwVHbK4,,0
57,2022-12-24 17:32:05+00:00,DiamondPetFood,you cannot argue with the facts ,https://t.co/1kMFrO3CAF,,0
80,2022-12-23 21:21:05+00:00,DiamondPetFood,the reindeer are looking a little different this year   ,https://t.co/VVSKc7t3nC,,0
50,2022-12-23 16:08:10+00:00,DiamondPetFood,what is your pet s favorite thing about christmas ,httpNone,,0
69,2022-12-22 21:25:01+00:00,DiamondPetFood,when you get more gifts for your pet than your significant other   ,httpNone,,0
119,2022-12-22 21:20:06+00:00,DiamondPetFood,pov  your mom is making you try on the clothes your grandma got you for christmas    julie w ,https://t.co/YLXAnYngAm,,0
45,2022-12-22 17:55:17+00:00,DiamondPetFood,  what a little angel ,httpNone,jeffsotoart 2unesgrl,2
58,2022-12-22 17:36:12+00:00,DiamondPetFood, thank you  have a pawsome holiday season ,httpNone,MatlackArlene,1
140,2022-12-22 16:55:46+00:00,DiamondPetFood,obesity and arthritis can affect your cat s quality of life  but there are ways to improve your cat s comfort  chec,https://t.co/9ZrOkUB96x,,0
67,2022-12-22 16:53:38+00:00,DiamondPetFood, you provide the cinnabon and we will bring the coffee ,httpNone,Chefdad2000,1
30,2022-12-22 15:27:10+00:00,DiamondPetFood, oh hey there ,httpNone,MatlackArlene,1
44,2022-12-22 15:26:51+00:00,DiamondPetFood, we love sharing with friends ,httpNone,Chefdad2000,1
38,2022-12-22 15:25:39+00:00,DiamondPetFood, the tongue and ear combo ,httpNone,Kmeaynder,1
27,2022-12-22 14:53:31+00:00,DiamondPetFood, this is genius ,httpNone,2unesgrl,1
119,2022-12-21 17:41:05+00:00,DiamondPetFood,jacksons eyes are saying   can we go home now  i am hungry for diamond pet foods     james s ,https://t.co/25l31unQ16,,0
56,2022-12-21 17:33:05+00:00,DiamondPetFood,just doing a quick vibe check ,https://t.co/CdjXkHYkAn,,0
43,2022-12-21 16:12:00+00:00,DiamondPetFood, purr fect  thank you so much ,httpNone,BengalsMeggy,1
62,2022-12-20 19:19:54+00:00,DiamondPetFood, hi  we would like to order a 6lb cinnabon plz lol,httpNone,Chefdad2000,1
47,2022-12-20 18:14:54+00:00,DiamondPetFood, we call this the  cinnamon roll ,httpNone,Chefdad2000,1
130,2022-12-20 17:46:06+00:00,DiamondPetFood,food bowls clang  are you listenin   it s our dinner  in the kitchen  check out the full poem here ,https://t.co/ae7EysUdy0,,0
137,2022-12-20 17:40:06+00:00,DiamondPetFood,the most gentle of reminders from grizzlie that it is  tongueouttuesday  please proceed accordingly    sierra k ,https://t.co/CHZOaalV9v,,0
140,2022-12-19 18:12:07+00:00,DiamondPetFood,thinking about gifting a loved one a puppy as a holiday present  here are five questions you should ask yourself to,https://t.co/ZjAIlQOcyV,,0
98,2022-12-19 13:35:05+00:00,DiamondPetFood,legend has it  pepper is still holding that stick to this day    elim o ,https://t.co/oDzTlo6VYb,,0
41,2022-12-18 17:33:05+00:00,DiamondPetFood,tag your sibling ,https://t.co/xqqGB1WLBc,,0
140,2022-12-18 17:32:05+00:00,DiamondPetFood,meet snooterson mccooperson  snooterson loves two things in life  his pawrents and diamond naturals extreme athle,https://t.co/HfdOl8FocW,,0
73,2022-12-17 15:51:00+00:00,DiamondPetFood,does anybody else have parents who greet the dog before they greet you ,httpNone,,0
140,2022-12-17 15:35:06+00:00,DiamondPetFood,miley is all smiles this holiday season  tag  in your pets photos for a chance to be featured ,https://t.co/TsEblkkBcm,DiamondPetFood,1
139,2022-12-16 21:35:05+00:00,DiamondPetFood,congrats  you have made it to the end of the week  time to get comfortable and take that nap you have earned   ,https://t.co/kQi5RLoGM2,,0
82,2022-12-16 17:39:00+00:00,DiamondPetFood,in every relationship there is a golden retriever and a cat  which one are you ,httpNone,,0
140,2022-12-15 20:36:31+00:00,DiamondPetFood, cuteness overload  while giving credit to you  we would like to re share this photo on our page  plea,https://t.co/a4hb8NR1M3,BengalsMeggy,1
110,2022-12-15 17:50:07+00:00,DiamondPetFood,fall walks are the best with your four legged friend    hazy dazed on instagram,https://t.co/CxmVCXwzLV,,0
71,2022-12-15 15:32:05+00:00,DiamondPetFood,one like   one boop for hermes   corinne k ,https://t.co/AENgDm9ABV,,0
60,2022-12-14 18:31:05+00:00,DiamondPetFood,it is holiday road trip season   ,https://t.co/wzr0LWzb7b,,0
140,2022-12-13 17:28:06+00:00,DiamondPetFood,make walking your dog fun  not exhausting  by learning to  untrain  your dog from pulling on their leash  check out,https://t.co/2HbSHsp3s8,,0
86,2022-12-13 15:37:05+00:00,DiamondPetFood,ernie says   just one more minute     missy m  on facebook,https://t.co/WmgK1hQInS,,0
119,2022-12-12 21:09:26+00:00,DiamondPetFood, we appreciate you reaching out to us  please read a statement from our family owners ,https://t.co/j8c2mni6Mp.,RalfusJ,1
140,2022-12-12 15:36:06+00:00,DiamondPetFood,best fur iends  reply with pictures of your pet and their best friend below    duketheplotthound on instagram,https://t.co/kk266CkLbK,,0
91,2022-12-12 15:31:06+00:00,DiamondPetFood,if you are a traveling dog mom or dad  this starter pack is for you ,https://t.co/5fNiR1wliK,,0
100,2022-12-11 15:36:05+00:00,DiamondPetFood,we could stare at this picture forever    elliemae thelab on instagram,https://t.co/pPwbf6GIXg,,0
65,2022-12-11 15:30:07+00:00,DiamondPetFood, so    can i get some diamond naturals  ,https://t.co/0BQA3MueEx,,0
140,2022-12-10 19:55:05+00:00,DiamondPetFood,if you cannot tell by the picture  ryuk loves our diamond naturals large breed puppy lamb and rice formula  this fo,https://t.co/zuh5VX3VAB,,0
121,2022-12-10 15:36:05+00:00,DiamondPetFood,happy  caturday  jasper and willow are the cutest cuddle puddle    jaspandwills on instagram,https://t.co/RrfhMtHogN,,0
99,2022-12-09 15:35:06+00:00,DiamondPetFood,livi wishes you all a happy fri yay    livithebernedoodle on instagram,https://t.co/sY7J7o6NKW,,0
140,2022-12-09 15:33:06+00:00,DiamondPetFood,sky loves bubbles  do not forget to tag  in your pets photos for a chance to be featured    les,https://t.co/oy81pPY9Hr,DiamondPetFood,1
92,2022-12-08 15:35:06+00:00,DiamondPetFood,la bamba is here to remind you that it is still fall    emily g ,https://t.co/ikgw7luw3Q,,0
48,2022-12-08 15:29:15+00:00,DiamondPetFood, do not worry  i got it  ,https://t.co/zIKloLm3cJ,,0
